"siparis_id","kategori_adi","urun_adi","siparis_tarihi","ulke","durdurulan","toplam"
10661,"Beverages","Chartreuse verte","1997-09-09","UK",0,"54.00"
10661,"Seafood","Escargots de Bourgogne","1997-09-09","UK",0,"649.25"
10662,"Confections","Scottish Longbreads","1997-09-09","USA",0,"125.00"
10663,"Seafood","Boston Crab Meat","1997-09-10","USA",0,"552.00"
10663,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-09-10","USA",1,"420.00"
10663,"Produce","Manjimup Dried Apples","1997-09-10","USA",0,"1060.00"
10664,"Seafood","Ikura","1997-09-10","USA",0,"744.00"
10664,"Grains/Cereals","Gnocchi di nonna Alice","1997-09-10","USA",0,"456.00"
10664,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-09-10","USA",0,"315.75"
10665,"Produce","Manjimup Dried Apples","1997-09-11","USA",0,"1060.00"
10665,"Dairy Products","Raclette Courdavault","1997-09-11","USA",0,"55.00"
10665,"Beverages","Lakkalikööri","1997-09-11","USA",0,"180.00"
10666,"Meat/Poultry","Thüringer Rostbratwurst","1997-09-12","UK",1,"4456.44"
10666,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-09-12","UK",0,"210.50"
10667,"Dairy Products","Gudbrandsdalsost","1997-09-12","UK",0,"1620.00"
10667,"Dairy Products","Flotemysost","1997-09-12","UK",0,"301.00"
10668,"Dairy Products","Gorgonzola Telino","1997-09-15","USA",0,"100.00"
10668,"Meat/Poultry","Pâté chinois","1997-09-15","USA",0,"96.00"
10668,"Grains/Cereals","Wimmers gute Semmelknödel","1997-09-15","USA",0,"498.75"
10669,"Seafood","Inlagd Sill","1997-09-15","USA",0,"570.00"
10670,"Grains/Cereals","Tunnbröd","1997-09-16","USA",0,"288.00"
10670,"Seafood","Spegesild","1997-09-16","USA",0,"720.00"
10670,"Beverages","Laughing Lumberjack Lager","1997-09-16","USA",0,"350.00"
10670,"Seafood","Röd Kaviar","1997-09-16","USA",0,"750.00"
10670,"Beverages","Rhönbräu Klosterbier","1997-09-16","USA",0,"193.75"
10671,"Confections","Pavlova","1997-09-17","USA",0,"174.50"
10671,"Confections","Tarte au sucre","1997-09-17","USA",0,"493.00"
10671,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-09-17","USA",0,"252.60"
10672,"Beverages","Côte de Blaye","1997-09-17","UK",0,"3952.50"
10672,"Dairy Products","Flotemysost","1997-09-17","UK",0,"258.00"
10673,"Confections","Pavlova","1997-09-18","USA",0,"52.35"
10673,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-09-18","USA",1,"84.00"
10673,"Beverages","Ipoh Coffee","1997-09-18","USA",0,"276.00"
10674,"Grains/Cereals","Tunnbröd","1997-09-18","USA",0,"45.00"
10675,"Produce","Tofu","1997-09-19","UK",0,"697.50"
10675,"Meat/Poultry","Perth Pasties","1997-09-19","UK",1,"328.00"
10675,"Seafood","Escargots de Bourgogne","1997-09-19","UK",0,"397.50"
10676,"Seafood","Ikura","1997-09-22","USA",0,"62.00"
10676,"Confections","Teatime Chocolate Biscuits","1997-09-22","USA",0,"64.40"
10676,"Condiments","Gula Malacca","1997-09-22","USA",0,"408.45"
10677,"Confections","Gumbär Gummibärchen","1997-09-22","USA",0,"936.90"
10677,"Dairy Products","Geitost","1997-09-22","USA",0,"20.00"
10678,"Dairy Products","Queso Manchego La Pastora","1997-09-23","UK",0,"3800.00"
10678,"Dairy Products","Geitost","1997-09-23","UK",0,"75.00"
10678,"Seafood","Jack's New England Clam Chowder","1997-09-23","UK",0,"1158.00"
10678,"Meat/Poultry","Tourtière","1997-09-23","UK",0,"223.50"
10679,"Dairy Products","Raclette Courdavault","1997-09-23","USA",0,"660.00"
10680,"Confections","Pavlova","1997-09-24","USA",0,"872.50"
10680,"Dairy Products","Gorgonzola Telino","1997-09-24","USA",0,"250.00"
10680,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-09-24","USA",1,"560.00"
10681,"Confections","Teatime Chocolate Biscuits","1997-09-25","USA",0,"276.00"
10681,"Confections","Sir Rodney's Scones","1997-09-25","USA",0,"120.00"
10681,"Grains/Cereals","Wimmers gute Semmelknödel","1997-09-25","USA",0,"931.00"
10682,"Dairy Products","Geitost","1997-09-25","USA",0,"75.00"
10682,"Condiments","Louisiana Hot Spiced Okra","1997-09-25","USA",0,"68.00"
10682,"Beverages","Rhönbräu Klosterbier","1997-09-25","USA",0,"232.50"
10683,"Grains/Cereals","Filo Mix","1997-09-26","USA",0,"63.00"
10684,"Seafood","Boston Crab Meat","1997-09-26","USA",0,"368.00"
10684,"Confections","Zaanse koeken","1997-09-26","USA",0,"380.00"
10684,"Dairy Products","Camembert Pierrot","1997-09-26","USA",0,"1020.00"
10685,"Seafood","Ikura","1997-09-29","USA",0,"620.00"
10685,"Seafood","Jack's New England Clam Chowder","1997-09-29","USA",0,"38.60"
10685,"Confections","Zaanse koeken","1997-09-29","USA",0,"142.50"
10686,"Meat/Poultry","Alice Mutton","1997-09-30","USA",1,"1170.00"
10686,"Confections","Gumbär Gummibärchen","1997-09-30","USA",0,"468.45"
10687,"Meat/Poultry","Mishi Kobe Niku","1997-09-30","UK",1,"4850.00"
10687,"Meat/Poultry","Thüringer Rostbratwurst","1997-09-30","UK",1,"1237.90"
10687,"Seafood","Inlagd Sill","1997-09-30","UK",0,"114.00"
10688,"Seafood","Ikura","1997-10-01","USA",0,"558.00"
10688,"Produce","Rössle Sauerkraut","1997-10-01","USA",1,"2736.00"
10688,"Beverages","Sasquatch Ale","1997-10-01","USA",0,"196.00"
10689,"Beverages","Chai","1997-10-01","USA",1,"630.00"
10690,"Grains/Cereals","Gnocchi di nonna Alice","1997-10-02","USA",0,"760.00"
10690,"Condiments","Original Frankfurter grüne Soße","1997-10-02","USA",0,"390.00"
10691,"Beverages","Chai","1997-10-03","USA",1,"540.00"
10691,"Meat/Poultry","Thüringer Rostbratwurst","1997-10-03","USA",1,"4951.60"
10691,"Beverages","Ipoh Coffee","1997-10-03","USA",0,"1840.00"
10691,"Condiments","Gula Malacca","1997-10-03","USA",0,"466.80"
10691,"Confections","Tarte au sucre","1997-10-03","USA",0,"2366.40"
10692,"Condiments","Vegie-spread","1997-10-03","USA",0,"878.00"
10693,"Meat/Poultry","Mishi Kobe Niku","1997-10-06","USA",1,"582.00"
10693,"Meat/Poultry","Tourtière","1997-10-06","USA",0,"447.00"
10693,"Dairy Products","Gudbrandsdalsost","1997-10-06","USA",0,"1080.00"
10693,"Seafood","Röd Kaviar","1997-10-06","USA",0,"225.00"
10694,"Produce","Uncle Bob's Organic Dried Pears","1997-10-06","USA",0,"2700.00"
10694,"Dairy Products","Raclette Courdavault","1997-10-06","USA",0,"1375.00"
10694,"Beverages","Outback Lager","1997-10-06","USA",0,"750.00"
10695,"Condiments","Northwoods Cranberry Sauce","1997-10-07","UK",0,"400.00"
10695,"Dairy Products","Queso Manchego La Pastora","1997-10-07","UK",0,"152.00"
10695,"Beverages","Guaraná Fantástica","1997-10-07","UK",1,"90.00"
10696,"Meat/Poultry","Alice Mutton","1997-10-08","USA",1,"780.00"
10696,"Seafood","Spegesild","1997-10-08","USA",0,"216.00"
10697,"Confections","Teatime Chocolate Biscuits","1997-10-08","USA",0,"64.40"
10697,"Beverages","Steeleye Stout","1997-10-08","USA",0,"162.00"
10697,"Seafood","Escargots de Bourgogne","1997-10-08","USA",0,"397.50"
10697,"Beverages","Outback Lager","1997-10-08","USA",0,"450.00"
10698,"Dairy Products","Queso Cabrales","1997-10-09","USA",0,"315.00"
10698,"Meat/Poultry","Alice Mutton","1997-10-09","USA",1,"312.00"
10698,"Meat/Poultry","Thüringer Rostbratwurst","1997-10-09","USA",1,"1485.48"
10698,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-10-09","USA",0,"1368.25"
10698,"Beverages","Outback Lager","1997-10-09","USA",0,"120.00"
10699,"Confections","Zaanse koeken","1997-10-09","USA",0,"114.00"
10700,"Beverages","Chai","1997-10-10","USA",1,"90.00"
10700,"Beverages","Sasquatch Ale","1997-10-10","USA",0,"168.00"
10700,"Confections","Scottish Longbreads","1997-10-10","USA",0,"500.00"
10700,"Dairy Products","Flotemysost","1997-10-10","USA",0,"1290.00"
10701,"Dairy Products","Raclette Courdavault","1997-10-13","UK",0,"2310.00"
10701,"Dairy Products","Flotemysost","1997-10-13","UK",0,"430.00"
10701,"Beverages","Lakkalikööri","1997-10-13","UK",0,"630.00"
10702,"Condiments","Aniseed Syrup","1997-10-13","USA",0,"60.00"
10702,"Beverages","Lakkalikööri","1997-10-13","USA",0,"270.00"
10703,"Beverages","Chang","1997-10-14","UK",1,"95.00"
10703,"Dairy Products","Raclette Courdavault","1997-10-14","UK",0,"1925.00"
10703,"Seafood","Röd Kaviar","1997-10-14","UK",0,"525.00"
10704,"Condiments","Chef Anton's Cajun Seasoning","1997-10-14","UK",0,"132.00"
10704,"Beverages","Guaraná Fantástica","1997-10-14","UK",1,"157.50"
10704,"Confections","Chocolade","1997-10-14","UK",0,"306.00"
10705,"Dairy Products","Gorgonzola Telino","1997-10-15","UK",0,"250.00"
10705,"Dairy Products","Mascarpone Fabioli","1997-10-15","UK",0,"128.00"
10706,"Confections","Pavlova","1997-10-16","USA",0,"349.00"
10706,"Beverages","Ipoh Coffee","1997-10-16","USA",0,"1104.00"
10706,"Dairy Products","Raclette Courdavault","1997-10-16","USA",0,"440.00"
10707,"Meat/Poultry","Pâté chinois","1997-10-16","USA",0,"504.00"
10707,"Grains/Cereals","Ravioli Angelo","1997-10-16","USA",0,"780.00"
10707,"Beverages","Outback Lager","1997-10-16","USA",0,"420.00"
10708,"Condiments","Chef Anton's Gumbo Mix","1997-10-17","UK",1,"85.40"
10708,"Seafood","Inlagd Sill","1997-10-17","UK",0,"95.00"
10709,"Condiments","Northwoods Cranberry Sauce","1997-10-17","USA",0,"1600.00"
10709,"Produce","Manjimup Dried Apples","1997-10-17","USA",0,"1484.00"
10709,"Dairy Products","Camembert Pierrot","1997-10-17","USA",0,"340.00"
10710,"Confections","Teatime Chocolate Biscuits","1997-10-20","USA",0,"46.00"
10710,"Confections","Zaanse koeken","1997-10-20","USA",0,"47.50"
10711,"Confections","Teatime Chocolate Biscuits","1997-10-21","UK",0,"110.40"
10711,"Seafood","Jack's New England Clam Chowder","1997-10-21","UK",0,"405.30"
10711,"Meat/Poultry","Perth Pasties","1997-10-21","UK",1,"3936.00"
10712,"Meat/Poultry","Perth Pasties","1997-10-21","USA",1,"98.40"
10712,"Grains/Cereals","Gnocchi di nonna Alice","1997-10-21","USA",0,"1140.00"
10713,"Seafood","Ikura","1997-10-22","USA",0,"558.00"
10713,"Confections","Gumbär Gummibärchen","1997-10-22","USA",0,"936.90"
10713,"Seafood","Rogede sild","1997-10-22","USA",0,"1045.00"
10713,"Seafood","Spegesild","1997-10-22","USA",0,"288.00"
10714,"Beverages","Chang","1997-10-22","UK",1,"570.00"
10714,"Meat/Poultry","Alice Mutton","1997-10-22","UK",1,"1053.00"
10714,"Confections","Zaanse koeken","1997-10-22","UK",0,"475.00"
10714,"Grains/Cereals","Gnocchi di nonna Alice","1997-10-22","UK",0,"684.00"
10714,"Seafood","Escargots de Bourgogne","1997-10-22","UK",0,"159.00"
10715,"Seafood","Ikura","1997-10-23","USA",0,"651.00"
10715,"Dairy Products","Flotemysost","1997-10-23","USA",0,"645.00"
10716,"Confections","Sir Rodney's Scones","1997-10-24","USA",0,"50.00"
10716,"Produce","Manjimup Dried Apples","1997-10-24","USA",0,"371.00"
10716,"Condiments","Sirop d'érable","1997-10-24","USA",0,"285.00"
10717,"Confections","Sir Rodney's Scones","1997-10-24","USA",0,"320.00"
10717,"Meat/Poultry","Tourtière","1997-10-24","USA",0,"111.75"
10717,"Dairy Products","Gudbrandsdalsost","1997-10-24","USA",0,"900.00"
10718,"Dairy Products","Queso Manchego La Pastora","1997-10-27","USA",0,"1368.00"
10718,"Confections","Pavlova","1997-10-27","USA",0,"349.00"
10718,"Seafood","Inlagd Sill","1997-10-27","USA",0,"760.00"
10718,"Confections","Tarte au sucre","1997-10-27","USA",0,"986.00"
10719,"Seafood","Carnarvon Tigers","1997-10-27","USA",0,"750.00"
10719,"Seafood","Nord-Ost Matjeshering","1997-10-27","USA",0,"77.67"
10719,"Meat/Poultry","Tourtière","1997-10-27","USA",0,"298.00"
10720,"Beverages","Steeleye Stout","1997-10-28","USA",0,"378.00"
10720,"Dairy Products","Flotemysost","1997-10-28","USA",0,"172.00"
10721,"Condiments","Gula Malacca","1997-10-29","UK",0,"972.50"
10722,"Beverages","Chang","1997-10-29","USA",1,"57.00"
10722,"Dairy Products","Gorgonzola Telino","1997-10-29","USA",0,"625.00"
10722,"Confections","Scottish Longbreads","1997-10-29","USA",0,"562.50"
10722,"Beverages","Rhönbräu Klosterbier","1997-10-29","USA",0,"325.50"
10723,"Confections","Gumbär Gummibärchen","1997-10-30","USA",0,"468.45"
10724,"Seafood","Ikura","1997-10-30","USA",0,"496.00"
10724,"Condiments","Sirop d'érable","1997-10-30","USA",0,"142.50"
10725,"Seafood","Jack's New England Clam Chowder","1997-10-31","USA",0,"115.80"
10725,"Grains/Cereals","Filo Mix","1997-10-31","USA",0,"28.00"
10725,"Meat/Poultry","Pâté chinois","1997-10-31","USA",0,"144.00"
10726,"Condiments","Chef Anton's Cajun Seasoning","1997-11-03","USA",0,"550.00"
10726,"Dairy Products","Queso Cabrales","1997-11-03","USA",0,"105.00"
10727,"Meat/Poultry","Alice Mutton","1997-11-03","USA",1,"780.00"
10727,"Grains/Cereals","Gnocchi di nonna Alice","1997-11-03","USA",0,"380.00"
10727,"Dairy Products","Raclette Courdavault","1997-11-03","USA",0,"550.00"
10728,"Seafood","Nord-Ost Matjeshering","1997-11-04","USA",0,"388.35"
10728,"Seafood","Boston Crab Meat","1997-11-04","USA",0,"110.40"
10728,"Meat/Poultry","Pâté chinois","1997-11-04","USA",0,"288.00"
10728,"Dairy Products","Camembert Pierrot","1997-11-04","USA",0,"510.00"
10729,"Beverages","Chai","1997-11-04","USA",1,"900.00"
10729,"Confections","Sir Rodney's Scones","1997-11-04","USA",0,"300.00"
10729,"Confections","Valkoinen suklaa","1997-11-04","USA",0,"650.00"
10730,"Confections","Pavlova","1997-11-05","UK",0,"261.75"
10730,"Dairy Products","Gorgonzola Telino","1997-11-05","UK",0,"37.50"
10730,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-11-05","UK",0,"210.50"
10731,"Confections","Sir Rodney's Scones","1997-11-06","UK",0,"400.00"
10731,"Produce","Manjimup Dried Apples","1997-11-06","UK",0,"1590.00"
10732,"Beverages","Lakkalikööri","1997-11-06","USA",0,"360.00"
10733,"Produce","Tofu","1997-11-07","USA",0,"372.00"
10733,"Produce","Rössle Sauerkraut","1997-11-07","USA",1,"912.00"
10733,"Grains/Cereals","Filo Mix","1997-11-07","USA",0,"175.00"
10734,"Condiments","Grandma's Boysenberry Spread","1997-11-07","USA",0,"750.00"
10734,"Seafood","Nord-Ost Matjeshering","1997-11-07","USA",0,"388.35"
10734,"Beverages","Lakkalikööri","1997-11-07","USA",0,"360.00"
10735,"Condiments","Sirop d'érable","1997-11-10","UK",0,"570.00"
10735,"Condiments","Original Frankfurter grüne Soße","1997-11-10","UK",0,"26.00"
10736,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-11-11","UK",0,"842.00"
10736,"Beverages","Rhönbräu Klosterbier","1997-11-11","UK",0,"155.00"
10737,"Seafood","Konbu","1997-11-11","USA",0,"24.00"
10737,"Seafood","Jack's New England Clam Chowder","1997-11-11","USA",0,"115.80"
10738,"Confections","Pavlova","1997-11-12","USA",0,"52.35"
10739,"Seafood","Inlagd Sill","1997-11-12","USA",0,"114.00"
10739,"Grains/Cereals","Filo Mix","1997-11-12","USA",0,"126.00"
10740,"Produce","Rössle Sauerkraut","1997-11-13","USA",1,"228.00"
10740,"Beverages","Steeleye Stout","1997-11-13","USA",0,"630.00"
10740,"Seafood","Rogede sild","1997-11-13","USA",0,"380.00"
10740,"Grains/Cereals","Gnocchi di nonna Alice","1997-11-13","USA",0,"532.00"
10741,"Beverages","Chang","1997-11-14","USA",1,"285.00"
10742,"Condiments","Aniseed Syrup","1997-11-14","USA",0,"200.00"
10742,"Dairy Products","Camembert Pierrot","1997-11-14","USA",0,"1700.00"
10742,"Dairy Products","Mozzarella di Giovanni","1997-11-14","USA",0,"1218.00"
10743,"Seafood","Spegesild","1997-11-17","USA",0,"336.00"
10744,"Seafood","Boston Crab Meat","1997-11-17","UK",0,"920.00"
10745,"Seafood","Carnarvon Tigers","1997-11-18","UK",0,"1500.00"
10745,"Condiments","Gula Malacca","1997-11-18","UK",0,"311.20"
10745,"Dairy Products","Raclette Courdavault","1997-11-18","UK",0,"2475.00"
10745,"Dairy Products","Mozzarella di Giovanni","1997-11-18","UK",0,"243.60"
10746,"Seafood","Konbu","1997-11-19","USA",0,"36.00"
10746,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-11-19","USA",1,"392.00"
10746,"Confections","Tarte au sucre","1997-11-19","USA",0,"443.70"
10746,"Dairy Products","Gudbrandsdalsost","1997-11-19","USA",0,"1440.00"
10747,"Dairy Products","Gorgonzola Telino","1997-11-19","UK",0,"100.00"
10747,"Seafood","Jack's New England Clam Chowder","1997-11-19","UK",0,"337.75"
10747,"Condiments","Vegie-spread","1997-11-19","UK",0,"395.10"
10747,"Dairy Products","Gudbrandsdalsost","1997-11-19","UK",0,"1080.00"
10748,"Grains/Cereals","Tunnbröd","1997-11-20","USA",0,"396.00"
10748,"Seafood","Boston Crab Meat","1997-11-20","USA",0,"736.00"
10748,"Grains/Cereals","Gnocchi di nonna Alice","1997-11-20","USA",0,"1064.00"
10749,"Grains/Cereals","Gnocchi di nonna Alice","1997-11-20","USA",0,"570.00"
10749,"Dairy Products","Raclette Courdavault","1997-11-20","USA",0,"330.00"
10749,"Beverages","Lakkalikööri","1997-11-20","USA",0,"180.00"
10750,"Produce","Tofu","1997-11-21","UK",0,"116.25"
10750,"Seafood","Rogede sild","1997-11-21","UK",0,"380.00"
10750,"Dairy Products","Raclette Courdavault","1997-11-21","UK",0,"1375.00"
10751,"Confections","Gumbär Gummibärchen","1997-11-24","USA",0,"374.76"
10751,"Seafood","Nord-Ost Matjeshering","1997-11-24","USA",0,"776.70"
10751,"Confections","Valkoinen suklaa","1997-11-24","USA",0,"325.00"
10751,"Seafood","Röd Kaviar","1997-11-24","USA",0,"225.00"
10752,"Beverages","Chai","1997-11-24","USA",1,"144.00"
10752,"Dairy Products","Gudbrandsdalsost","1997-11-24","USA",0,"108.00"
10753,"Seafood","Rogede sild","1997-11-25","USA",0,"38.00"
10753,"Produce","Longlife Tofu","1997-11-25","USA",0,"50.00"
10754,"Seafood","Boston Crab Meat","1997-11-25","UK",0,"55.20"
10755,"Confections","Zaanse koeken","1997-11-26","USA",0,"285.00"
10755,"Grains/Cereals","Gnocchi di nonna Alice","1997-11-26","USA",0,"1140.00"
10755,"Grains/Cereals","Ravioli Angelo","1997-11-26","USA",0,"273.00"
10755,"Dairy Products","Gudbrandsdalsost","1997-11-26","USA",0,"900.00"
10756,"Seafood","Carnarvon Tigers","1997-11-27","USA",0,"1312.50"
10756,"Seafood","Inlagd Sill","1997-11-27","USA",0,"380.00"
10756,"Confections","Scottish Longbreads","1997-11-27","USA",0,"75.00"
10756,"Dairy Products","Gudbrandsdalsost","1997-11-27","USA",0,"720.00"
10757,"Beverages","Sasquatch Ale","1997-11-27","UK",0,"420.00"
10757,"Dairy Products","Raclette Courdavault","1997-11-27","UK",0,"385.00"
10757,"Confections","Tarte au sucre","1997-11-27","UK",0,"1479.00"
10757,"Grains/Cereals","Wimmers gute Semmelknödel","1997-11-27","UK",0,"798.00"
10758,"Confections","Gumbär Gummibärchen","1997-11-28","USA",0,"624.60"
10758,"Grains/Cereals","Filo Mix","1997-11-28","USA",0,"420.00"
10758,"Beverages","Outback Lager","1997-11-28","USA",0,"600.00"
10759,"Dairy Products","Mascarpone Fabioli","1997-11-28","USA",0,"320.00"
10760,"Confections","NuNuCa Nuß-Nougat-Creme","1997-12-01","USA",0,"168.00"
10760,"Confections","Schoggi Schokolade","1997-12-01","USA",0,"1756.00"
10760,"Beverages","Ipoh Coffee","1997-12-01","USA",0,"1380.00"
10761,"Confections","NuNuCa Nuß-Nougat-Creme","1997-12-02","UK",0,"490.00"
10761,"Beverages","Rhönbräu Klosterbier","1997-12-02","UK",0,"139.50"
10762,"Beverages","Chartreuse verte","1997-12-02","USA",0,"288.00"
10762,"Confections","Zaanse koeken","1997-12-02","USA",0,"285.00"
10762,"Produce","Manjimup Dried Apples","1997-12-02","USA",0,"1484.00"
10762,"Grains/Cereals","Gnocchi di nonna Alice","1997-12-02","USA",0,"2280.00"
10763,"Confections","Sir Rodney's Scones","1997-12-03","USA",0,"400.00"
10763,"Grains/Cereals","Gustaf's Knäckebröd","1997-12-03","USA",0,"126.00"
10763,"Beverages","Guaraná Fantástica","1997-12-03","USA",1,"90.00"
10764,"Condiments","Aniseed Syrup","1997-12-03","UK",0,"200.00"
10764,"Beverages","Chartreuse verte","1997-12-03","UK",0,"2340.00"
10765,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-12-04","USA",0,"1684.00"
10766,"Beverages","Chang","1997-12-05","USA",1,"760.00"
10766,"Produce","Uncle Bob's Organic Dried Pears","1997-12-05","USA",0,"1050.00"
10766,"Confections","Scottish Longbreads","1997-12-05","USA",0,"500.00"
10767,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-12-05","USA",1,"28.00"
10768,"Grains/Cereals","Gustaf's Knäckebröd","1997-12-08","USA",0,"84.00"
10768,"Dairy Products","Gorgonzola Telino","1997-12-08","USA",0,"625.00"
10768,"Dairy Products","Camembert Pierrot","1997-12-08","USA",0,"510.00"
10768,"Dairy Products","Flotemysost","1997-12-08","USA",0,"258.00"
10769,"Seafood","Jack's New England Clam Chowder","1997-12-08","USA",0,"289.50"
10769,"Grains/Cereals","Filo Mix","1997-12-08","USA",0,"105.00"
10769,"Condiments","Sirop d'érable","1997-12-08","USA",0,"570.00"
10769,"Confections","Tarte au sucre","1997-12-08","USA",0,"739.50"
10770,"Dairy Products","Queso Cabrales","1997-12-09","USA",0,"315.00"
10771,"Dairy Products","Flotemysost","1997-12-10","UK",0,"344.00"
10772,"Meat/Poultry","Thüringer Rostbratwurst","1997-12-10","USA",1,"2228.22"
10772,"Dairy Products","Raclette Courdavault","1997-12-10","USA",0,"1375.00"
10773,"Meat/Poultry","Alice Mutton","1997-12-11","USA",1,"1287.00"
10773,"Dairy Products","Gorgonzola Telino","1997-12-11","USA",0,"875.00"
10773,"Beverages","Rhönbräu Klosterbier","1997-12-11","USA",0,"54.25"
10774,"Dairy Products","Gorgonzola Telino","1997-12-11","USA",0,"25.00"
10774,"Condiments","Louisiana Hot Spiced Okra","1997-12-11","USA",0,"850.00"
10775,"Seafood","Ikura","1997-12-12","UK",0,"186.00"
10775,"Beverages","Laughing Lumberjack Lager","1997-12-12","UK",0,"42.00"
10776,"Dairy Products","Gorgonzola Telino","1997-12-15","USA",0,"200.00"
10776,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-12-15","USA",1,"168.00"
10776,"Seafood","Rogede sild","1997-12-15","USA",0,"256.50"
10776,"Produce","Manjimup Dried Apples","1997-12-15","USA",0,"6360.00"
10777,"Grains/Cereals","Singaporean Hokkien Fried Mee","1997-12-15","UK",1,"280.00"
10778,"Seafood","Jack's New England Clam Chowder","1997-12-16","USA",0,"96.50"
10779,"Confections","Pavlova","1997-12-16","USA",0,"349.00"
10779,"Confections","Tarte au sucre","1997-12-16","USA",0,"986.00"
10780,"Beverages","Outback Lager","1997-12-16","USA",0,"525.00"
10780,"Condiments","Original Frankfurter grüne Soße","1997-12-16","USA",0,"195.00"
10781,"Meat/Poultry","Tourtière","1997-12-17","USA",0,"22.35"
10781,"Grains/Cereals","Gnocchi di nonna Alice","1997-12-17","USA",0,"760.00"
10781,"Produce","Longlife Tofu","1997-12-17","USA",0,"350.00"
10782,"Dairy Products","Gorgonzola Telino","1997-12-17","UK",0,"12.50"
10783,"Dairy Products","Gorgonzola Telino","1997-12-18","USA",0,"125.00"
10783,"Beverages","Côte de Blaye","1997-12-18","USA",0,"1317.50"
10784,"Seafood","Inlagd Sill","1997-12-18","USA",0,"570.00"
10784,"Beverages","Chartreuse verte","1997-12-18","USA",0,"36.00"
10784,"Dairy Products","Mozzarella di Giovanni","1997-12-18","USA",0,"1044.00"
10785,"Seafood","Ikura","1997-12-18","USA",0,"310.00"
10785,"Beverages","Rhönbräu Klosterbier","1997-12-18","USA",0,"77.50"
10786,"Condiments","Northwoods Cranberry Sauce","1997-12-19","USA",0,"1200.00"
10786,"Seafood","Nord-Ost Matjeshering","1997-12-19","USA",0,"388.35"
10786,"Beverages","Rhönbräu Klosterbier","1997-12-19","USA",0,"325.50"
10787,"Beverages","Chang","1997-12-19","USA",1,"285.00"
10787,"Meat/Poultry","Thüringer Rostbratwurst","1997-12-19","USA",1,"2475.80"
10788,"Confections","Teatime Chocolate Biscuits","1997-12-22","USA",0,"460.00"
10788,"Beverages","Rhönbräu Klosterbier","1997-12-22","USA",0,"310.00"
10789,"Seafood","Carnarvon Tigers","1997-12-22","USA",0,"1875.00"
10789,"Beverages","Steeleye Stout","1997-12-22","USA",0,"270.00"
10789,"Condiments","Vegie-spread","1997-12-22","USA",0,"1317.00"
10789,"Confections","Scottish Longbreads","1997-12-22","USA",0,"225.00"
10790,"Produce","Uncle Bob's Organic Dried Pears","1997-12-22","UK",0,"90.00"
10790,"Grains/Cereals","Gnocchi di nonna Alice","1997-12-22","UK",0,"760.00"
10791,"Meat/Poultry","Thüringer Rostbratwurst","1997-12-23","UK",1,"1733.06"
10791,"Seafood","Jack's New England Clam Chowder","1997-12-23","UK",0,"193.00"
10792,"Beverages","Chang","1997-12-23","USA",1,"190.00"
10792,"Meat/Poultry","Tourtière","1997-12-23","USA",0,"22.35"
10792,"Confections","Scottish Longbreads","1997-12-23","USA",0,"187.50"
10793,"Seafood","Jack's New England Clam Chowder","1997-12-24","USA",0,"135.10"
10793,"Grains/Cereals","Filo Mix","1997-12-24","USA",0,"56.00"
10794,"Produce","Tofu","1997-12-24","UK",0,"348.75"
10794,"Meat/Poultry","Tourtière","1997-12-24","UK",0,"44.70"
10795,"Confections","Pavlova","1997-12-24","USA",0,"1134.25"
10795,"Meat/Poultry","Alice Mutton","1997-12-24","USA",1,"1365.00"
10796,"Confections","Gumbär Gummibärchen","1997-12-25","USA",0,"655.83"
10796,"Condiments","Gula Malacca","1997-12-25","USA",0,"194.50"
10796,"Grains/Cereals","Wimmers gute Semmelknödel","1997-12-25","USA",0,"1163.75"
10796,"Dairy Products","Gudbrandsdalsost","1997-12-25","USA",0,"864.00"
10797,"Dairy Products","Queso Cabrales","1997-12-25","UK",0,"420.00"
10798,"Confections","Tarte au sucre","1997-12-26","USA",0,"98.60"
10798,"Dairy Products","Mozzarella di Giovanni","1997-12-26","USA",0,"348.00"
10799,"Seafood","Konbu","1997-12-26","UK",0,"120.00"
10799,"Beverages","Guaraná Fantástica","1997-12-26","UK",1,"90.00"
10799,"Dairy Products","Raclette Courdavault","1997-12-26","UK",0,"1375.00"
10800,"Dairy Products","Queso Cabrales","1997-12-26","USA",0,"1050.00"
10800,"Produce","Manjimup Dried Apples","1997-12-26","USA",0,"530.00"
10800,"Meat/Poultry","Tourtière","1997-12-26","USA",0,"52.15"
10801,"Meat/Poultry","Alice Mutton","1997-12-29","USA",1,"1560.00"
10801,"Meat/Poultry","Thüringer Rostbratwurst","1997-12-29","USA",1,"2475.80"
